Pathway	Species	FMD_002 	FMD_003 	FMD_004 	FMD_006 	FMD_008 	FMD_009 	FMD_012 	FMD_013 	FMD_014 	FMD_015 	FMD_017 	FMD_021 	FMD_023 	FMD_024 	FMD_025 	FMD_026 	FMD_027 	FMD_028 	FMD_029 	FMD_032 	FMD_033 	FMD_034 	FMD_035 	FMD_037 	FMD_038 	FMD_039_040 	FMD_043_044 	FMD_050 	FMD_051 	FMD_052 	FMD_058 	FMD_059 
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	g__Nakamurella.s__Nakamurella_multipartita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	g__Paracoccus.s__Paracoccus_yeei	0	1.13E-06	0	4.15E-07	1.48E-06	2.53E-06	9.10E-07	0	0	0	0	0	0	0	1.02E-06	0	0	0	0	0	0	1.29E-06	0	0	7.40E-06	0	0	0	0	0	7.52E-07	0
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	g__Tetrasphaera.s__Tetrasphaera_australiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.70E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	g__Tetrasphaera.s__Tetrasphaera_elongata	0	1.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	3.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	unclassified	0	6.02E-06	0	5.72E-06	7.99E-06	5.93E-06	2.41E-06	1.24E-06	0	1.91E-05	3.67E-06	3.46E-06	0	3.22E-06	1.07E-05	0	2.92E-06	0	8.41E-07	1.65E-06	4.08E-07	2.70E-06	3.63E-06	4.99E-06	5.99E-07	2.13E-06	0	0	1.13E-06	1.12E-06	1.76E-05	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acetobacteraceae_unclassified.s__Acetobacteraceae_bacterium_DB1506	0	0	0	9.91E-07	0	8.58E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_baumannii	0	1.09E-07	1.24E-07	0	3.32E-07	0	4.06E-07	0	0	2.08E-06	0	0	0	0	1.85E-06	0	0	0	0	0	0	3.18E-07	0	0	3.22E-07	2.47E-07	0	0	0	0	1.75E-07	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_bereziniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-07	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_calcoaceticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57E-08	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_gyllenbergii	0	0	0	0	0	0	0	0	0	4.66E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_idrijaensis	0	0	0	0	0	2.23E-07	0	0	0	2.57E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_johnsonii	0	4.61E-07	4.45E-07	4.21E-07	1.45E-06	1.49E-06	2.60E-07	0	0	3.27E-06	0	0	0	4.19E-07	0	0	0	0	0	0	0	1.56E-06	0	0	1.15E-07	4.62E-07	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_junii	0	0	0	0	2.39E-07	2.82E-06	0	0	0	6.73E-07	0	0	0	0	3.28E-07	0	0	1.39E-06	0	0	0	3.56E-07	0	0	3.99E-07	2.52E-07	3.66E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	0	0	0	0	5.54E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_nosocomialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22E-08	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_parvus	0	9.49E-08	0	3.00E-07	4.23E-07	4.46E-07	0	0	0	0	0	0	0	0	8.74E-07	0	0	0	0	0	0	0	0	0	0	3.96E-07	0	0	2.50E-07	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_pittii	0	9.52E-08	0	0	0	0	3.39E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42E-08	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_radioresistens	0	0	0	0	0	0	4.25E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_schindleri	0	0	4.02E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-07	0	0	0	0	6.53E-07	0	9.05E-07	0	1.78E-07	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	2.54E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_ursingii	0	3.05E-07	0	2.24E-07	2.68E-07	4.30E-08	4.40E-07	0	0	1.89E-07	0	0	0	0	0	0	0	0	0	0	0	7.20E-08	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_venetianus	0	0	5.08E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Actinomyces.s__Actinomyces_naeslundii	0	0	0	2.50E-07	0	0	0	0	0	0	0	0	0	7.73E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Actinomyces.s__Actinomyces_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Actinomyces.s__Actinomyces_sp_oral_taxon_448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72E-06	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Actinomyces.s__Actinomyces_viscosus	0	0	0	1.42E-07	0	0	0	0	0	0	0	0	0	9.40E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Agrobacterium.s__Agrobacterium_albertimagni	0	0	0	0	0	5.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	4.01E-07	0	0	0	0	1.71E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Alishewanella.s__Alishewanella_aestuarii	0	0	0	0	0	0	0	0	0	1.03E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Alishewanella.s__Alishewanella_jeotgali	0	0	0	0	0	0	0	0	0	3.91E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Amaricoccus.s__Amaricoccus_sp_HAR_UPW_R2A_40	0	0	0	1.82E-06	5.07E-06	1.19E-06	0	0	0	3.42E-06	0	0	0	0	1.27E-06	0	0	0	0	0	0	0	0	0	4.07E-07	8.38E-07	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bacillus.s__Bacillus_cereus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Blastococcus.s__Blastococcus_sp_TF02_9	0	9.09E-07	0	6.11E-07	0	1.05E-06	0	0	0	0	0	0	0	4.49E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bosea.s__Bosea_sp_RAC05	0	0	0	0	0	0	0	0	0	3.12E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Bradyrhizobium.s__Bradyrhizobium_lupini	0	0	0	0	0	0	0	0	0	3.26E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_casei	0	0	0	2.69E-07	0	7.29E-07	0	0	0	0	0	0	0	0	2.01E-06	0	0	0	0	0	0	0	0	3.15E-06	0	0	0	0	8.48E-07	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_iodinum	0	3.98E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_linens	0	4.49E-07	0	3.60E-07	0	0	0	0	0	0	0	0	0	4.82E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_luteolum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16E-07	0	0	0	0	5.80E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_ravenspurgense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37E-07	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Brevibacterium.s__Brevibacterium_siliguriense	0	7.61E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Capnocytophaga.s__Capnocytophaga_canimorsus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Capnocytophaga.s__Capnocytophaga_canis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Chryseobacterium.s__Chryseobacterium_taklimakanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57E-07	0	0	2.99E-06	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_accolens	0	0	5.65E-08	4.41E-07	0	7.89E-08	0	0	3.13E-07	0	0	0	0	0	1.16E-07	0	0	0	0	8.15E-08	0	6.59E-08	0	0	3.17E-07	0	1.24E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	4.63E-07	0	0	0	0	0	0	0	0	0	0	0	4.36E-07	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-07	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_appendicis	0	0	0	1.34E-06	3.51E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_aurimucosum	0	4.63E-07	0	0	1.73E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90E-07	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_falsenii	0	1.78E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_glucuronolyticum	0	8.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_imitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09E-06	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_jeikeium	0	5.71E-08	4.33E-07	0	0	0	0	0	0	0	0	0	0	0	1.53E-07	0	0	0	0	0	0	1.75E-07	0	0	0	0	0	1.21E-06	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_kefirresidentii	9.76E-07	1.55E-06	2.51E-07	1.17E-06	5.93E-06	2.48E-07	1.69E-07	2.50E-07	3.92E-07	1.42E-06	4.14E-06	2.76E-07	0	9.57E-07	1.68E-06	0	0	0	4.66E-07	0	0	1.78E-06	9.75E-07	2.14E-06	8.56E-07	0	7.12E-06	3.34E-07	0	5.04E-07	0	3.20E-07
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_matruchotii	0	4.71E-07	0	1.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_minutissimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15E-07	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	9.82E-07	2.71E-06	1.52E-06	1.53E-06	1.46E-06	4.20E-07	2.86E-07	8.58E-07	9.16E-06	6.22E-08	6.28E-07	4.80E-07	0	6.60E-07	1.51E-06	0	0	1.08E-06	3.45E-07	0	0	4.02E-07	3.09E-07	8.38E-07	1.34E-06	6.05E-07	2.93E-07	1.33E-06	0	4.56E-07	0	1.28E-06
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_pyruviciproducens	1.37E-06	0	0	0	0	0	0	0	0	5.50E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_resistens	0	0	0	0	9.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_simulans	0	0	1.53E-07	5.16E-07	0	5.75E-08	0	0	0	0	0	0	0	0	5.89E-08	0	0	0	0	2.52E-07	0	1.35E-07	0	0	0	0	1.85E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_sp_HMSC058E07	0	2.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_sp_HMSC08A12	0	4.78E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04E-07	0	0	0	0	0	1.83E-06	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_striatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40E-07	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_tuberculostearicum	1.59E-06	3.34E-06	9.61E-07	1.57E-06	9.81E-07	2.79E-07	0	6.33E-07	6.34E-06	2.21E-07	1.01E-06	5.25E-07	0	5.74E-07	1.61E-06	0	0	2.19E-06	6.05E-07	0	0	6.29E-07	3.59E-07	9.25E-07	9.39E-07	4.25E-07	5.62E-07	9.60E-07	0	2.53E-07	0	9.32E-07
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_urealyticum	0	6.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_xerosis	0	0	0	0	0	1.38E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24E-06	0	0	0	0	0	0	0	0	8.33E-07	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Deinococcus.s__Deinococcus_proteolyticus	0	3.10E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dermacoccus.s__Dermacoccus_nishinomiyaensis	0	1.84E-06	0	4.32E-06	0	8.07E-07	0	0	0	4.69E-07	0	0	0	8.35E-07	8.50E-06	0	0	0	0	0	0	1.04E-06	0	0	9.67E-07	0	0	0	0	0	0	2.68E-06
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dietzia.s__Dietzia_alimentaria	0	1.34E-07	0	1.91E-07	0	1.42E-07	0	0	0	4.14E-07	0	0	0	1.98E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dietzia.s__Dietzia_cinnamea	0	7.73E-08	0	2.73E-07	2.51E-07	3.47E-08	0	0	0	3.81E-07	0	0	0	8.25E-08	0	0	0	0	0	0	0	0	0	0	0	0	6.26E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dietzia.s__Dietzia_maris	0	1.02E-07	0	1.08E-07	3.33E-07	1.57E-07	0	0	0	1.37E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.24E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dietzia.s__Dietzia_natronolimnaea	0	0	0	0	0	4.15E-08	0	0	0	6.97E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	7.02E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-06	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Flavobacterium.s__Flavobacterium_anhuiense	0	0	4.48E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Gordonia.s__Gordonia_bronchialis	0	0	0	1.19E-06	7.18E-07	4.28E-08	6.06E-07	0	0	0	0	9.95E-08	0	0	0	0	0	0	0	0	0	2.72E-07	0	0	2.80E-07	0	1.04E-06	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Gordonia.s__Gordonia_iterans	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Gordonia.s__Gordonia_jacobaea	0	0	0	0	8.33E-07	1.91E-06	4.99E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-07	0	0	0	1.03E-06	0	0	0	0	0	6.68E-07
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Gordonia.s__Gordonia_otitidis	0	0	0	0	0	1.06E-07	6.42E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Gordonia.s__Gordonia_terrae	0	0	0	0	6.03E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13E-07	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Haemophilus.s__Haemophilus_parainfluenzae	0	2.83E-07	0	5.15E-07	7.44E-07	6.09E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Klebsiella.s__Klebsiella_pneumoniae	0	1.41E-07	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Knoellia.s__Knoellia_flava	0	2.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Kocuria.s__Kocuria_rhizophila	0	0	5.45E-07	0	0	0	0	0	0	0	0	1.14E-06	0	0	1.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Lautropia.s__Lautropia_mirabilis	0	0	0	8.96E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Methylobacterium.s__Methylobacterium_tarhaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	g__Microbacterium.s__Microbacterium_aurum	0	5.36E-06	0	2.02E-06	2.71E-06	1.78E-06	3.04E-06	0	0	1.92E-06	0	0	0	0	0	0	0	0	0	0	0	7.57E-07	0	0	0	9.65E-07	0	0	0	0	6.90E-07	0
