query	target	 identity	alignment_length	N_mismatches	N_gap openings	query_start	query_end	target_start	target_end	e-value	bitscore
S7C1644_191	NZ_CP038618.1_90	0.352	119	75	0	65	183	3	119	3.67E-14	72
S7C1644_191	NZ_CP031654.1_63	0.376	110	67	0	83	192	4	111	1.46E-14	73
S7C1644_191	NZ_CP029103.1_43	0.376	110	67	0	83	192	4	111	1.46E-14	73
S7C1644_191	NZ_CP034959.1_64	0.376	110	67	0	83	192	4	111	1.46E-14	73
S7C1644_191	NZ_CP023896.1_43	0.376	110	67	0	83	192	4	111	1.46E-14	73
S7C1644_191	NZ_CP013779.1_80	0.417	101	57	0	84	184	5	102	6.67E-16	77
S7C1644_191	NZ_CP013769.1_187	0.417	101	57	0	84	184	5	102	6.67E-16	77
S7C1644_191	NZ_CP013774.1_108	0.417	101	57	0	84	184	5	102	6.67E-16	77
S7C1644_191	NZ_CP013761.1_183	0.417	101	57	0	84	184	5	102	6.67E-16	77
S7C1644_191	NZ_CP033942.1_172	0.417	101	57	0	84	184	5	102	6.67E-16	77
S7C1644_191	NZ_CP022660.1_106	0.362	180	114	0	9	188	45	224	1.61E-27	111
S7C1644_191	NZ_CP011063.1_65	0.39	191	113	0	1	191	83	269	4.76E-34	130
S7C1644_191	NZ_CP014852.1_175	0.4	192	112	0	1	192	53	240	8.06E-36	135
S7C1644_191	NZ_CP014852.1_155	0.4	192	112	0	1	192	53	240	8.06E-36	135
S7C1644_191	NZ_CP011399.1_9	0.519	183	86	0	1	183	24	203	1.17E-51	181
S7C1644_192	NZ_CP011399.1_10	0.398	156	93	0	69	224	2	157	1.63E-26	109
S7C1644_232	NC_030925.1_26	0.37	116	71	0	76	191	21	134	3.21E-15	75
S7C1644_232	NC_042133.1_139	0.373	117	70	0	77	193	22	133	9.34E-16	76
S7C1644_261	NZ_CP015439.1_101	0.543	158	71	0	9	166	12	168	9.16E-47	165
S7C1644_37	NC_011421.1_151	0.352	163	104	0	71	232	32	194	6.71E-22	96
S7C1644_37	NC_022761.1_152	0.356	168	107	0	71	238	32	198	2.30E-23	101
S7C1644_37	NZ_CP021678.1_42	0.445	134	72	0	42	175	78	208	2.63E-26	109
S7C1644_37	NC_020081.2_208	0.376	186	113	0	42	223	3	188	6.22E-30	120
S7C1644_37	NC_029121.1_187	0.359	202	128	0	42	242	3	204	1.32E-30	122
S7C1644_37	NC_024792.1_238	0.396	178	104	0	42	215	3	180	3.82E-31	124
S7C1644_37	NC_021856.1_38	0.374	199	123	0	42	240	5	201	2.34E-32	127
S7C1644_37	NC_022771.1_33	0.379	199	122	0	42	240	5	201	3.64E-33	130
S7C1644_37	NC_042133.1_51	0.378	201	123	0	42	242	3	201	1.95E-33	130
S7C1644_5	NZ_CP035189.1_60	0.601	124	49	0	1	124	25	147	6.97E-41	147
S7C1644_5	NZ_CP021678.1_48	0.605	124	48	0	1	124	1	123	2.70E-41	149
S7C1644_5	NZ_CP021670.1_185	0.62	121	46	0	1	121	25	145	1.44E-41	149
S7C1644_5	NZ_CP014843.1_166	0.62	121	46	0	1	121	25	145	1.44E-41	149
S7C1644_84	NZ_CP022660.1_154	0.37	127	77	0	103	225	18	144	4.77E-17	81
S7C1644_84	NZ_CP014852.1_175	0.399	177	103	0	53	225	20	196	1.57E-31	124
S7C1644_84	NZ_CP014852.1_155	0.399	177	103	0	53	225	20	196	1.57E-31	124
S7C1644_84	NZ_CP011063.1_65	0.36	228	141	0	8	228	2	229	2.86E-36	138
S7C1644_84	NZ_CP021678.1_125	0.5	234	114	0	1	228	1	234	3.49E-64	219
S7C1644_84	NZ_CP035189.1_210	0.5	234	114	0	1	228	1	234	3.49E-64	219
S7C1644_85	NZ_CP021678.1_126	0.515	96	46	0	6	101	7	102	1.04E-23	95
S7C1644_85	NZ_CP035189.1_211	0.515	96	46	0	6	101	7	102	1.04E-23	95
S7C2725_108	NC_034248.1_109	0.395	111	63	0	44	154	42	146	5.84E-17	78
S7C2725_17	NZ_CP021678.1_127	0.406	65	37	0	6	70	1	64	1.22E-07	49
S7C2725_27	NC_023143.1_47	0.386	111	66	0	29	139	18	125	2.11E-15	76
S7C2725_27	NZ_CP010594.1_47	0.386	111	66	0	29	139	18	125	2.11E-15	76
S7C2725_29	NZ_CP016454.1_43	0.525	71	33	0	9	79	12	82	5.64E-16	73
S7C2725_3	NZ_CP038618.1_52	0.353	129	81	0	1	129	1	126	9.15E-16	78
S7C2725_3	NZ_AP014708.1_25	0.356	190	120	0	1	188	1	190	4.46E-28	114
S7C2725_3	NZ_CP021514.1_12	0.369	214	133	0	4	217	5	215	4.13E-35	134
S7C2725_3	NZ_AP015032.1_24	0.411	223	128	0	1	218	1	223	1.28E-44	162
S7C2725_3	NC_027334.1_36	0.423	215	123	0	1	215	1	214	9.35E-45	162
S7C2725_34	NC_009236.1_12	0.546	206	91	0	20	225	1	202	5.52E-63	216
S7C2725_34	NC_015273.1_36	0.532	219	100	0	20	238	1	215	3.61E-65	222
S7C2725_34	NZ_AP014707.1_52	0.539	216	99	0	20	235	1	216	2.64E-65	222
S7C2725_35	NZ_CP027309.1_110	0.371	122	75	0	69	190	5	125	1.55E-16	79
S7C2725_35	NZ_CP011399.1_66	0.428	116	65	0	17	130	16	131	1.43E-20	91
S7C2725_35	NZ_CP012491.1_1	0.409	127	74	0	17	143	3	128	1.62E-21	93
S7C2725_35	NC_012961.1_18	0.37	152	91	0	17	162	3	154	9.85E-23	97
S7C2725_35	NZ_CP029117.1_12	0.403	136	80	0	22	157	4	138	5.29E-23	98
S7C2725_35	NZ_CP010386.1_86	0.381	149	88	0	17	159	3	151	2.08E-23	99
S7C2725_35	NZ_CP024829.1_12	0.394	145	87	0	18	162	4	147	4.37E-24	101
S7C2725_35	NZ_CP009073.1_15	0.395	145	87	0	18	162	4	147	3.20E-24	101
S7C2725_35	NZ_CP022660.1_139	0.405	141	83	0	15	154	2	142	2.34E-24	102
S7C2725_35	NZ_CP023368.1_71	0.398	145	86	0	18	162	4	147	1.72E-24	102
S7C2725_35	NZ_CP014852.1_90	0.35	175	112	0	18	192	4	177	1.26E-24	102
S7C2725_35	NC_011971.1_44	0.351	175	112	0	18	192	4	177	9.20E-25	103
S7C2725_35	NZ_CP011399.1_12	0.418	137	79	0	18	154	4	139	6.73E-25	103
S7C2725_35	NZ_CP011867.1_12	0.35	176	113	0	17	192	4	178	6.73E-25	103
S7C2725_35	NC_015273.1_6	0.352	175	112	0	17	190	19	193	6.73E-25	103
S7C2725_35	NC_019709.1_25	0.355	174	111	0	17	190	3	175	3.61E-25	104
S7C2725_35	NC_042128.1_38	0.429	134	75	0	17	150	3	135	2.64E-25	104
S7C2725_35	NZ_CP020749.1_68	0.399	148	88	0	17	163	3	150	2.64E-25	104
S7C2725_35	NZ_CP016454.1_37	0.353	176	111	0	17	192	4	176	2.64E-25	104
S7C2725_35	NZ_CP011399.1_61	0.353	177	113	0	17	192	8	184	1.93E-25	105
S7C2725_35	NZ_LN890526.1_34	0.357	174	111	0	17	190	3	175	1.93E-25	105
S7C2725_35	NZ_CP011399.1_31	0.41	145	81	0	17	154	6	150	5.55E-26	106
S7C2725_35	NZ_CP035189.1_90	0.418	142	81	0	15	154	2	143	4.06E-26	107
S7C2725_35	NZ_CP016454.1_1	0.482	118	61	0	17	134	3	120	2.97E-26	107
S7C2725_35	NZ_CP015997.1_1	0.427	141	80	0	17	157	3	142	6.23E-27	109
S7C2725_35	NZ_CP034164.1_102	0.37	174	108	0	17	190	3	175	2.44E-27	110
S7C2725_35	NZ_CP030188.1_30	0.37	174	108	0	17	190	3	175	2.44E-27	110
S7C2725_35	NZ_CP023732.1_107	0.37	174	108	0	17	190	3	175	2.44E-27	110
S7C2725_35	NZ_CP009638.1_12	0.446	135	73	0	17	149	12	146	1.79E-27	111
S7C2725_35	NZ_CP022660.1_144	0.428	143	81	0	17	159	13	154	1.31E-27	111
S7C2725_35	NZ_CP028198.1_95	0.373	174	108	0	17	190	3	175	9.56E-28	111
S7C2725_35	NZ_CP011430.1_81	0.373	174	108	0	17	190	3	175	9.56E-28	111
S7C2725_35	NC_008598.1_5	0.449	135	73	0	17	149	12	146	9.56E-28	111
S7C2725_35	NZ_CP009599.1_74	0.449	135	73	0	17	149	12	146	9.56E-28	111
S7C2725_35	NZ_CP034790.1_13	0.374	174	108	0	17	190	3	175	6.99E-28	112
S7C2725_35	NZ_CP027382.1_10	0.374	174	108	0	17	190	3	175	6.99E-28	112
S7C2725_35	NZ_CP034163.1_46	0.374	174	108	0	17	190	3	175	6.99E-28	112
S7C2725_35	NZ_CP030784.2_80	0.374	174	108	0	17	190	3	175	6.99E-28	112
S7C2725_35	NZ_AP018804.1_95	0.374	174	108	0	17	190	3	175	6.99E-28	112
S7C2725_35	NZ_CP032875.1_116	0.371	176	109	0	17	192	3	177	6.99E-28	112
S7C2725_35	NZ_CP022228.3_43	0.371	176	109	0	17	192	3	177	6.99E-28	112
S7C2725_35	NZ_CP028585.2_26	0.371	176	109	0	17	192	3	177	6.99E-28	112
S7C2725_35	NZ_CP016549.1_27	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NZ_CP009051.1_24	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NC_005856.1_28	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NZ_CP019054.1_109	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NZ_CP016549.1_113	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NZ_CP030183.1_30	0.375	174	108	0	17	190	3	175	5.12E-28	112
S7C2725_35	NZ_CP012732.1_10	0.432	144	81	0	17	160	3	145	2.74E-28	113
S7C2725_35	NZ_CP028194.1_14	0.376	176	109	0	17	192	3	177	1.47E-28	114
S7C2725_35	NZ_CP026821.1_12	0.38	174	107	0	17	190	3	175	1.07E-28	114
S7C2725_35	NZ_CP026808.1_68	0.38	174	107	0	17	190	3	175	1.07E-28	114
S7C2725_35	NZ_CP026816.1_67	0.38	174	107	0	17	190	3	175	1.07E-28	114
S7C2725_35	NZ_CP026818.1_96	0.38	174	107	0	17	190	3	175	1.07E-28	114
S7C2725_35	NZ_CP021203.1_23	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP038506.1_57	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP019188.1_6	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP009168.1_32	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP023961.1_8	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_LR130557.1_33	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP026725.1_34	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP033882.1_91	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NC_017653.1_31	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP035313.1_8	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP015837.1_106	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_LT905089.1_14	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP022733.1_27	0.377	176	108	0	17	192	3	177	1.07E-28	114
S7C2725_35	NZ_CP019203.1_104	0.382	174	106	0	17	190	3	175	5.73E-29	115
S7C2725_35	NZ_CP024817.1_66	0.38	176	108	0	17	192	3	177	4.19E-29	115
S7C2725_35	NZ_CP029117.1_123	0.38	176	108	0	17	192	3	177	4.19E-29	115
S7C2725_35	NZ_CP019075.1_11	0.38	176	108	0	17	192	3	177	4.19E-29	115
S7C2725_35	NZ_CP024832.1_20	0.38	176	108	0	17	192	3	177	4.19E-29	115
S7C2725_35	NZ_CP011063.1_25	0.38	176	108	0	17	192	3	177	4.19E-29	115
S7C2725_35	NZ_CP020749.1_46	0.453	138	74	0	17	154	4	140	4.19E-29	115
S7C2725_35	NZ_CP019891.1_6	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP027605.1_25	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP032183.1_122	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP021897.1_19	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP010386.1_96	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP011616.1_71	0.38	176	108	0	17	192	3	177	3.07E-29	116
S7C2725_35	NZ_CP016597.1_52	0.454	138	74	0	17	154	4	140	3.07E-29	116
S7C2725_35	NZ_CP010109.1_26	0.454	138	74	0	17	154	4	140	3.07E-29	116
S7C2725_35	NZ_CP025147.1_29	0.386	174	106	0	17	190	3	175	1.20E-29	117
S7C2725_35	NZ_CP025141.1_23	0.386	174	106	0	17	190	3	175	1.20E-29	117
S7C2725_35	NZ_CP018956.1_3	0.386	174	106	0	17	190	3	175	1.20E-29	117
S7C2725_35	NZ_CP021835.1_146	0.386	174	106	0	17	190	3	175	1.20E-29	117
S7C2725_35	NZ_CP025144.1_22	0.386	174	106	0	17	190	3	175	1.20E-29	117
S7C2725_35	NZ_CP014852.1_101	0.462	137	73	0	18	154	4	140	8.78E-30	117
S7C2725_35	NZ_CP010173.1_12	0.384	176	107	0	17	192	3	177	8.78E-30	117
S7C2725_35	NZ_CP031644.1_2	0.387	176	106	0	17	190	4	179	3.43E-30	119
S7C2725_35	NZ_CP009332.1_9	0.473	135	70	0	17	149	3	137	1.84E-30	119
S7C2725_35	NZ_CP014526.1_28	0.39	176	106	0	17	192	13	187	1.34E-30	120
S7C2725_35	NZ_CP014707.1_46	0.391	176	106	0	17	192	3	177	9.81E-31	120
S7C2725_35	NC_029024.1_90	0.503	127	62	0	17	141	3	129	3.84E-31	121
S7C2725_35	NC_026014.1_41	0.399	176	105	0	17	192	3	177	5.86E-32	124
S7C2725_35	NZ_CP015088.1_34	0.4	176	104	0	17	192	3	177	4.28E-32	124
S7C2725_35	NZ_CP016454.1_25	0.477	176	92	0	17	192	3	178	3.91E-43	156
S7C2725_41	NZ_CP009934.1_12	0.397	119	70	0	93	209	11	129	4.59E-18	84
S7C2725_41	NZ_CP009841.1_101	0.375	133	82	0	78	209	1	133	7.27E-19	87
S7C2725_41	NZ_CP009904.1_8	0.396	137	82	0	74	209	2	138	4.48E-22	96
S7C2725_41	NZ_CP022660.1_162	0.4	145	86	0	66	209	1	145	2.33E-24	103
S7C2725_41	NZ_CP009702.1_93	0.352	175	112	0	1	174	40	214	1.25E-24	104
S7C2725_41	NC_018487.1_11	0.361	201	128	0	4	204	42	242	4.17E-31	123
S7C2725_41	NZ_CP010021.1_65	0.384	185	112	0	27	209	2	186	3.05E-31	123
S7C2725_41	NZ_CP022660.1_295	0.361	209	132	0	4	211	41	249	9.89E-33	127
S7C2725_41	NZ_CP018956.1_133	0.363	209	132	0	4	211	41	249	5.30E-33	128
S7C2725_41	NZ_CP018956.1_83	0.363	209	132	0	4	211	41	249	5.30E-33	128
S7C2725_41	NZ_CP009702.1_64	0.363	211	132	0	1	209	40	250	2.08E-33	129
S7C2725_41	NC_017169.1_46	0.365	211	132	0	1	209	40	250	8.15E-34	130
S7C2725_41	NC_010158.1_22	0.366	211	132	0	1	209	40	250	5.96E-34	131
S7C2725_41	NZ_CP019709.1_76	0.366	211	132	0	1	209	40	250	5.96E-34	131
S7C2725_41	NZ_CP033692.1_63	0.369	211	131	0	1	209	1	211	1.71E-34	132
S7C2725_41	NC_008120.1_55	0.369	211	131	0	1	209	1	211	1.71E-34	132
S7C2725_41	NZ_CP009722.1_79	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP018956.1_158	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017266.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_008120.1_70	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_009378.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_014022.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_008118.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006790.1_77	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006746.1_47	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP019709.1_10	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009934.1_50	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033693.1_124	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006749.1_4	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_005815.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009904.1_41	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006756.1_94	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP016275.1_25	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009989.1_96	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP016275.1_90	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006779.1_5	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033693.1_32	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017169.1_81	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025141.1_190	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033693.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_003134.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006760.1_47	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025147.1_198	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033692.1_97	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_003134.1_67	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_005815.1_72	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017266.1_79	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_010158.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP010248.1_19	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006749.1_13	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_004838.1_79	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033700.1_23	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009490.1_98	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006752.1_66	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP021835.1_251	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_004838.1_50	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_008118.1_82	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017158.1_63	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017155.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009784.1_9	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP006749.1_50	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033700.1_91	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009784.1_74	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_017158.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP010021.1_109	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025144.1_109	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009971.1_32	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033694.1_78	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009971.1_97	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_010158.1_12	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP019002.1_114	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025141.1_109	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009989.1_19	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP017847.1_8	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP010021.1_83	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009904.1_94	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009722.1_44	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP009841.1_36	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033694.1_52	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_008120.1_2	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NC_005815.1_90	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP033700.1_38	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025883.1_19	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025894.1_41	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025870.1_57	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025868.1_92	0.369	211	131	0	1	209	40	250	1.71E-34	132
S7C2725_41	NZ_CP025894.1_97	0.37	211	131	0	1	209	40	250	1.25E-34	133
S7C2725_41	NZ_CP025870.1_113	0.37	211	131	0	1	209	40	250	1.25E-34	133
S7C2725_41	NZ_CP025868.1_31	0.37	211	131	0	1	209	40	250	1.25E-34	133
S7C2725_41	NZ_CP025883.1_80	0.37	211	131	0	1	209	40	250	1.25E-34	133
S7C2725_41	NZ_CP025147.1_115	0.371	211	131	0	1	209	40	250	9.16E-35	133
S7C2725_41	NZ_CP022660.1_180	0.382	206	127	0	4	209	38	243	1.41E-35	136
S7C2725_41	NZ_CP025144.1_119	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP025141.1_246	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP025147.1_125	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP025141.1_119	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP018956.1_99	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP025147.1_1	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP021835.1_178	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP021835.1_51	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP018956.1_233	0.374	213	131	0	4	214	42	254	7.53E-36	136
S7C2725_41	NZ_CP025144.1_247	0.375	213	131	0	4	214	42	254	5.51E-36	137
S7C2725_41	NZ_CP032259.1_34	0.387	206	126	0	4	209	38	243	1.58E-36	138
S7C2725_41	NZ_CP011399.1_44	0.399	202	121	0	4	205	49	250	1.77E-37	141
S7C2725_41	NZ_CP017387.1_171	0.408	202	119	0	6	207	43	244	5.67E-39	145
S7C2725_41	NZ_CP038617.1_35	0.417	203	117	0	4	204	41	243	9.69E-41	151
S7C2725_41	NZ_CP038617.1_7	0.417	203	117	0	4	204	41	243	9.69E-41	151
S7C2725_41	NZ_CP038623.1_48	0.417	203	117	0	4	204	41	243	9.69E-41	151
S7C2725_41	NZ_CP038615.1_20	0.418	203	116	0	4	204	41	243	7.09E-41	151
S7C2725_41	NZ_CP038616.1_27	0.418	203	116	0	4	204	41	243	7.09E-41	151
S7C2725_41	NZ_CP038617.1_138	0.418	203	116	0	4	204	41	243	7.09E-41	151
S7C2725_41	NZ_CP038617.1_151	0.418	203	116	0	4	204	41	243	7.09E-41	151
S7C2725_41	NZ_CP016454.1_6	0.431	205	116	0	4	208	44	248	1.35E-43	159
S7C2725_41	NZ_CP016381.1_136	0.735	216	57	0	1	216	38	253	1.95E-100	323
S7C2725_41	NZ_CP032183.1_112	0.735	216	57	0	1	216	38	253	1.95E-100	323
S7C2725_41	NZ_AP014708.1_2	0.817	214	39	0	1	214	41	254	7.50E-114	362
S7C2725_43	NZ_CP016454.1_42	0.443	299	157	0	1	299	1	283	1.26E-67	238
S7C2725_44	NZ_CP038627.1_5	0.424	56	32	0	28	83	33	88	1.99E-06	45
S7C2725_44	NZ_CP021537.1_62	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP020051.1_50	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP032875.1_36	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP027309.1_69	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP011430.1_43	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP028585.2_106	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP029365.1_93	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_AP018804.1_56	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP022228.3_80	0.493	53	26	0	31	83	38	90	1.26E-08	51
S7C2725_44	NZ_CP007648.1_31	0.383	97	57	0	1	94	1	97	1.02E-13	66
S7C2725_45	NZ_CP021537.1_61	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP020051.1_51	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP027309.1_68	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP032875.1_37	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP011430.1_42	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP028585.2_105	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP029365.1_92	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_AP018804.1_55	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP022228.3_81	0.361	72	45	0	10	81	14	85	7.70E-07	46
S7C2725_45	NZ_CP038615.1_4	0.372	83	50	0	7	89	9	89	7.25E-10	55
S7C2725_45	NZ_CP038616.1_12	0.372	83	50	0	7	89	9	89	7.25E-10	55
S7C2725_45	NZ_CP038617.1_86	0.372	83	50	0	7	89	9	89	7.25E-10	55
S7C2725_46	NZ_CP018360.1_51	0.375	892	545	0	18	909	19	891	1.25E-170	560
S7C2725_48	NZ_CP018360.1_50	0.475	669	346	0	11	679	5	664	7.98E-181	580
S7C2725_54	NZ_CP015728.1_1	0.368	128	79	0	72	197	1	128	2.44E-17	81
