,name,freq,prev,p.freq,p.prev,p,contaminant
321332,Synechococcus_sp._JA-2-3B'a(2-13),3.98E-06,21,NA,0.986221516,0.986221516,FALSE
2715163,Acinetobacter_lanii,1.72E-05,29,NA,0.986645469,0.986645469,FALSE
1813019,Campylobacter_hepaticus,7.93E-06,20,NA,0.981981982,0.981981982,FALSE
1868793,Jeotgalibaca_porci,1.67E-05,25,NA,0.996252555,0.996252555,FALSE
2714940,Pedobacter_sp._HDW13,1.18E-05,29,NA,0.999470058,0.999470058,FALSE
1166130,Enterobacter_sp._R4-368,1.34E-06,14,NA,0.678219396,0.678219396,FALSE
55148,Deinococcus_proteolyticus,0.000292478,32,NA,0.997501703,0.997501703,FALSE
2718,Cardiobacterium_hominis,6.26E-05,34,NA,0.986743887,0.986743887,FALSE
1405,Bacillus_mycoides,5.86E-05,34,NA,0.986743887,0.986743887,FALSE
1259844,Pseudomonas_sp._FGI182,5.88E-05,31,NA,0.238208797,0.238208797,FALSE
2715679,Dissulfurispira_thermophila,5.90E-06,23,NA,0.992421834,0.992421834,FALSE
2697563,Brevibacterium_sp._WO024,6.70E-05,33,NA,0.999992429,0.999992429,FALSE
1509244,Candidatus_Nucleicultrix_amoebiphila,2.48E-06,15,NA,0.944621092,0.944621092,FALSE
156213,Anabaenopsis_elenkinii,2.09E-05,28,NA,0.999046105,0.999046105,FALSE
758802,Mycolicibacterium_litorale,0.000391366,35,NA,0.995495495,0.995495495,FALSE
36873,Paraburkholderia_xenovorans,2.81E-05,31,NA,0.999886441,0.999886441,FALSE
1993631,Choristoneura_rosaceana_entomopoxvirus,2.25E-07,1,NA,NA,NA,FALSE
59241,Streptococcus_phage_Dp-1,7.45E-07,2,NA,0.603603604,0.603603604,FALSE
1784714,Arcticibacterium_luteifluviistationis,6.60E-06,24,NA,0.994587024,0.994587024,FALSE
2749999,Pseudomonas_sp._RtIB026,3.18E-05,29,NA,0.986645469,0.986645469,FALSE
1574161,Proteus_terrae,1.09E-05,12,NA,0.904231963,0.904231963,FALSE
632773,Bacillus_beveridgei,2.04E-06,19,NA,0.976833977,0.976833977,FALSE
1493,Clostridium_cellulovorans,1.64E-05,30,NA,0.991520933,0.991520933,FALSE
1563,Desulfosporosinus_orientis,3.20E-06,21,NA,0.986221516,0.986221516,FALSE
85698,Achromobacter_xylosoxidans,0.000925389,37,NA,0.5,0.5,FALSE
536441,Chryseobacterium_taklimakanense,0.001361433,36,NA,0.945945946,0.945945946,FALSE
1870820,Paenibacillus_ihbetae,1.33E-05,30,NA,0.999735029,0.999735029,FALSE
142649,Mycoplasma_phocicerebrale,9.24E-07,9,NA,0.844992051,0.844992051,FALSE
2569540,Desulfopila_sp._IMCC35004,1.72E-05,27,NA,0.998410175,0.998410175,FALSE
2569541,Desulfopila_sp._IMCC35005,4.57E-06,22,NA,0.903550609,0.903550609,FALSE
2079227,Arthrobacter_sp._PGP41,5.76E-05,36,NA,0.445945946,0.445945946,FALSE
262177,Orgyia_pseudotsugata_multiple_nucleopolyhedrovirus,1.70E-06,10,NA,0.867136044,0.867136044,FALSE
171632,Mycoplasma_ovis,1.87E-07,2,NA,0.603603604,0.603603604,FALSE
358220,Acidovorax_sp._KKS102,0.000207795,36,NA,0.445945946,0.445945946,FALSE
831,Butyrivibrio_fibrisolvens,2.83E-05,33,NA,0.30978878,0.30978878,FALSE
1281,Staphylococcus_carnosus,4.53E-05,34,NA,0.986743887,0.986743887,FALSE
2027290,Providencia_huaxiensis,3.85E-06,7,NA,0.792527822,0.792527822,FALSE
29447,Xanthomonas_albilineans,3.28E-05,32,NA,0.957528958,0.957528958,FALSE
151081,Pseudoalteromonas_ruthenica,5.99E-07,7,NA,0.792527822,0.792527822,FALSE
217203,Achromobacter_spanius,0.000142893,37,NA,0.5,0.5,FALSE
1914,Streptomyces_lavendulae,6.71E-05,34,NA,0.986743887,0.986743887,FALSE
453842,Paracoccus_aestuarii,3.74E-05,32,NA,0.997501703,0.997501703,FALSE
125593,Wolbachia_endosymbiont_of_Trichogramma_pretiosum,0.00010043,18,NA,0.970656371,0.970656371,FALSE
2819986,Trueperella_sp._15IMD0307,1.03E-07,1,NA,NA,NA,FALSE
2148,Acholeplasma_laidlawii,2.48E-06,17,NA,0.963320463,0.963320463,FALSE
261654,Micromonospora_auratinigra,7.92E-05,35,NA,0.995495495,0.995495495,FALSE
262776,Rhodococcus_imtechensis,3.03E-05,25,NA,0.996252555,0.996252555,FALSE
1148157,Acinetobacter_oleivorans,2.05E-05,28,NA,0.999046105,0.999046105,FALSE
980251,Mariniblastus_fucicola,3.00E-06,20,NA,0.861003861,0.861003861,FALSE
312883,Raphidiopsis_curvata,4.22E-06,14,NA,0.932962374,0.932962374,FALSE
2502781,Hymenobacter_jejuensis,2.22E-05,31,NA,0.995079113,0.995079113,FALSE
2590869,Janthinobacterium_tructae,1.66E-05,28,NA,0.980286169,0.980286169,FALSE
894,Desulfobulbus_propionicus,8.80E-06,26,NA,0.997501703,0.997501703,FALSE
111015,Actinomyces_radicidentis,0.000204891,35,NA,0.995495495,0.995495495,FALSE
83552,Parachlamydia_acanthamoebae,2.56E-06,20,NA,0.981981982,0.981981982,FALSE
2785907,Erythrobacter_sp._A30-3,0.000127607,36,NA,0.945945946,0.945945946,FALSE
2811788,Burkholderia_sp._MS455,8.07E-06,24,NA,0.994587024,0.994587024,FALSE
35554,Geobacter_sulfurreducens,2.61E-05,32,NA,0.997501703,0.997501703,FALSE
335406,Sphingosinicella_microcystinivorans,5.99E-05,35,NA,0.995495495,0.995495495,FALSE
62088,Borreliella_valaisiana,1.78E-06,11,NA,0.886819593,0.886819593,FALSE
2527968,Aureliella_helgolandensis,3.88E-06,22,NA,0.989666137,0.989666137,FALSE
2500547,Apibacter_raozihei,6.48E-06,26,NA,0.997501703,0.997501703,FALSE
119219,Cupriavidus_metallidurans,0.000126481,35,NA,0.995495495,0.995495495,FALSE
182710,Oceanobacillus_iheyensis,3.12E-05,31,NA,0.999886441,0.999886441,FALSE
2683822,Citrobacter_sp._172116965,4.90E-06,2,NA,0.108108108,0.108108108,FALSE
1018,Capnocytophaga_ochracea,9.46E-06,21,NA,0.986221516,0.986221516,FALSE
2293,Desulfobacter_postgatei,2.34E-06,18,NA,0.809266409,0.809266409,FALSE
2173034,Petrocella_atlantisensis,3.94E-06,22,NA,0.989666137,0.989666137,FALSE
399185,Staphylococcus_virus_PH15,2.72E-06,8,NA,0.820190779,0.820190779,FALSE
1971364,Halomonas_sp._GT,1.15E-06,12,NA,0.904231963,0.904231963,FALSE
1654388,Staphylococcus_schweitzeri,9.59E-06,25,NA,0.759330759,0.759330759,FALSE
2601894,Halioglobus_maricola,4.67E-06,23,NA,0.921462639,0.921462639,FALSE
708126,Jeotgalibaca_dankookensis,4.47E-06,22,NA,0.903550609,0.903550609,FALSE
2779519,Olsenella_sp._LZLJ-2,2.91E-05,33,NA,0.99898554,0.99898554,FALSE
2560683,Pseudomonas_virus_SM1,9.53E-08,1,NA,NA,NA,FALSE
111781,Leptolyngbya_sp._PCC_7376,4.03E-06,22,NA,0.989666137,0.989666137,FALSE
472569,Devriesea_agamarum,1.77E-05,30,NA,0.999735029,0.999735029,FALSE
887061,Methylovorus_sp._MP688,3.05E-06,15,NA,0.944621092,0.944621092,FALSE
2684468,Streptomyces_sp._QHH-9511,5.06E-05,33,NA,0.99898554,0.99898554,FALSE
1587,Lactobacillus_helveticus,5.02E-05,32,NA,0.997501703,0.997501703,FALSE
1709477,Pseudoalteromonas_sp._R3,2.77E-06,16,NA,0.954689984,0.954689984,FALSE
480,Moraxella_catarrhalis,2.98E-05,30,NA,0.999735029,0.999735029,FALSE
2661587,Candidatus_Carsonella_ruddii_(Diaphorina_cf._continua),5.80E-07,5,NA,0.727761375,0.727761375,FALSE
252307,Robiginitalea_biformata,2.14E-06,16,NA,0.954689984,0.954689984,FALSE
56,Sorangium_cellulosum,0.000420078,37,NA,0.5,0.5,FALSE
1074311,Vibrio_alfacsensis,1.44E-06,16,NA,0.954689984,0.954689984,FALSE
2608254,Bacillus_sp._BS98,2.00E-06,5,NA,0.727761375,0.727761375,FALSE
881,Desulfovibrio_vulgaris,2.51E-05,32,NA,0.732228026,0.732228026,FALSE
1905,Streptomyces_exfoliatus,5.49E-05,33,NA,0.999992429,0.999992429,FALSE
267818,Lactobacillus_kefiranofaciens,5.27E-06,21,NA,0.883412825,0.883412825,FALSE
84292,Microbacterium_chocolatum,0.000438824,35,NA,0.995495495,0.995495495,FALSE
104102,Acetobacter_tropicalis,2.10E-06,13,NA,0.919554849,0.919554849,FALSE
220927,Mycobacterium_saskatchewanense,9.30E-05,34,NA,0.9997426,0.9997426,FALSE
111504,Bartonella_birtlesii,6.29E-06,20,NA,0.981981982,0.981981982,FALSE
2759526,Sphingomonas_sp._DH-S5,0.000164302,37,NA,0.5,0.5,FALSE
985043,Polaribacter_sejongensis,1.63E-05,30,NA,0.999735029,0.999735029,FALSE
2725684,Acinetobacter_sp._NEB149,0.000100156,30,NA,0.991520933,0.991520933,FALSE
156980,Arthrobacter_woluwensis,6.98E-05,37,NA,0.5,0.5,FALSE
1932669,Chryseobacterium_sp._JV274,4.02E-05,33,NA,0.99898554,0.99898554,FALSE
60550,Burkholderia_pyrrocinia,1.96E-05,29,NA,0.986645469,0.986645469,FALSE
2726117,Mycoplasma_sp._C264-NAS,9.90E-07,8,NA,0.820190779,0.820190779,FALSE
1982626,Faecalibacillus_intestinalis,5.22E-05,31,NA,0.680596563,0.680596563,FALSE
375929,Natranaerobius_thermophilus,3.47E-06,22,NA,0.989666137,0.989666137,FALSE
1324350,Acinetobacter_equi,1.39E-05,29,NA,0.999470058,0.999470058,FALSE
1825069,Streptococcus_marmotae,1.65E-06,12,NA,0.904231963,0.904231963,FALSE
1007869,Rhodococcus_phage_E3,5.51E-08,2,NA,0.603603604,0.603603604,FALSE
296,Pseudomonas_fragi,0.00014419,29,NA,0.888288288,0.888288288,FALSE
2751170,Synechococcus_sp._LTW-R,1.62E-05,26,NA,0.997501703,0.997501703,FALSE
1604,Lactobacillus_amylovorus,0.000258243,31,NA,0.937580438,0.937580438,FALSE
2493670,Mesorhizobium_sp._M2A.F.Ca.ET.043.02.1.1,3.79E-05,29,NA,0.986645469,0.986645469,FALSE
2161677,Kordiimonas_pumila,2.06E-06,19,NA,0.976833977,0.976833977,FALSE
2494550,Roseovarius_faecimaris,4.04E-05,32,NA,0.997501703,0.997501703,FALSE
2325,Thermoanaerobacter_kivui,2.99E-06,12,NA,0.904231963,0.904231963,FALSE
1124597,Magnetococcus_marinus,2.41E-06,19,NA,0.976833977,0.976833977,FALSE
309868,Candidatus_Liberibacter_americanus,2.08E-06,16,NA,0.954689984,0.954689984,FALSE
2703788,Edaphobacter_sp._12200R-103,8.91E-06,23,NA,0.921462639,0.921462639,FALSE
116598,Wolbachia_endosymbiont_of_Diaphorina_citri,0.000347345,20,NA,0.981981982,0.981981982,FALSE
2180,Methanothermus_fervidus,6.89E-07,7,NA,0.792527822,0.792527822,FALSE
1938605,Brevundimonas_sp._LM2,0.000150526,36,NA,0.945945946,0.945945946,FALSE
652,Aeromonas_schubertii,1.19E-05,29,NA,0.986645469,0.986645469,FALSE
1177712,Komagataeibacter_medellinensis,2.70E-05,29,NA,0.999470058,0.999470058,FALSE
80849,Wolbachia_endosymbiont_of_Brugia_malayi,2.26E-05,5,NA,0.727761375,0.727761375,FALSE
2796140,Elizabethkingia_sp._M8,2.10E-05,22,NA,0.989666137,0.989666137,FALSE
2789424,Actinomyces_sp._HMT897,7.27E-05,31,NA,0.995079113,0.995079113,FALSE
1982751,Gordonia_virus_Woes,3.55E-08,1,NA,NA,NA,FALSE
2004650,Acinetobacter_chinensis,1.13E-05,27,NA,0.972291619,0.972291619,FALSE
712623,Streptococcus_sp._oral_taxon_061,0.000254487,35,NA,0.891891892,0.891891892,FALSE
712624,Streptococcus_sp._oral_taxon_064,9.07E-05,30,NA,0.999735029,0.999735029,FALSE
80842,Herbaspirillum_rubrisubalbicans,4.41E-05,34,NA,0.986743887,0.986743887,FALSE
1646340,Kosakonia_pseudosacchari,3.80E-06,20,NA,0.861003861,0.861003861,FALSE
140,Borrelia_hermsii,3.75E-06,19,NA,0.976833977,0.976833977,FALSE
55583,Dehalobacter_restrictus,4.27E-06,19,NA,0.836293436,0.836293436,FALSE
573600,Candidatus_Planktophila_limnetica,2.26E-07,6,NA,0.761791203,0.761791203,FALSE
2257,Natronomonas_pharaonis,1.18E-05,22,NA,0.989666137,0.989666137,FALSE
42684,Streptomyces_collinus,5.71E-05,35,NA,0.995495495,0.995495495,FALSE
2560506,Gordonia_virus_Nyceirae,5.20E-08,2,NA,0.603603604,0.603603604,FALSE
45972,Staphylococcus_pasteuri,0.000808632,36,NA,0.945945946,0.945945946,FALSE
2282738,Streptomyces_paludis,9.16E-05,35,NA,0.995495495,0.995495495,FALSE
2675711,Klebsiella_sp._WP3-S18-ESBL-05,8.18E-07,1,NA,NA,NA,FALSE
96241,Bacillus_spizizenii,6.20E-08,1,NA,NA,NA,FALSE
1715860,Staphylococcus_sp._AntiMn-1,0.000734813,31,NA,0.937580438,0.937580438,FALSE
28108,Alteromonas_macleodii,4.06E-05,32,NA,0.957528958,0.957528958,FALSE
1982254,Propionibacterium_virus_Attacne,3.93E-08,1,NA,NA,NA,FALSE
2744518,Mesorhizobium_sp._131-2-1,5.49E-05,33,NA,0.974002574,0.974002574,FALSE
1630141,Candidatus_Nitrosoglobus_terrae,1.02E-06,11,NA,0.886819593,0.886819593,FALSE
2005456,Fischerella_sp._NIES-4106,6.09E-05,30,NA,0.999735029,0.999735029,FALSE
2744519,Mesorhizobium_sp._131-2-5,1.14E-05,11,NA,0.886819593,0.886819593,FALSE
334543,Psychrobacter_arcticus,1.59E-05,29,NA,0.888288288,0.888288288,FALSE
2005458,Nostoc_sp._NIES-4103,6.52E-05,32,NA,0.997501703,0.997501703,FALSE
347202,Arthrobacter_sp._31.31,3.76E-08,1,NA,NA,NA,FALSE
2736602,Anaerocolumna_sp._CTTW,1.58E-05,31,NA,0.937580438,0.937580438,FALSE
184117,Thermoproteus_uzoniensis,5.48E-07,11,NA,0.886819593,0.886819593,FALSE
1796620,Acutalibacter_muris,7.38E-06,24,NA,0.722265122,0.722265122,FALSE
1906,Streptomyces_fradiae,4.74E-05,21,NA,0.986221516,0.986221516,FALSE
43767,Rhodococcus_hoagii,0.000149146,37,NA,0.5,0.5,FALSE
57320,Pseudodesulfovibrio_profundus,8.45E-06,24,NA,0.994587024,0.994587024,FALSE
34021,Candidatus_Liberibacter_asiaticus,7.54E-07,9,NA,0.844992051,0.844992051,FALSE
2781952,Citrobacter_sp._BDA59-3,5.61E-06,21,NA,0.883412825,0.883412825,FALSE
29378,Staphylococcus_arlettae,0.002294718,36,NA,0.945945946,0.945945946,FALSE
1486034,Lacinutrix_venerupis,7.71E-06,25,NA,0.996252555,0.996252555,FALSE
285729,Fusobacterium_canifelinum,1.84E-05,28,NA,0.980286169,0.980286169,FALSE
258505,Mycolicibacterium_fluoranthenivorans,0.000204928,34,NA,0.9997426,0.9997426,FALSE
381899,Paramecium_bursaria_Chlorella_virus_A1,1.43E-07,1,NA,NA,NA,FALSE
1118202,Cruoricaptor_ignavus,6.33E-05,31,NA,0.999886441,0.999886441,FALSE
2578106,Pedobacter_sp._KBS0701,9.56E-06,26,NA,0.997501703,0.997501703,FALSE
2027919,Enterobacter_cloacae_complex_sp.,1.66E-05,20,NA,0.562419562,0.562419562,FALSE
1660076,Campylobacter_sp._RM12175,8.28E-06,6,NA,0.761791203,0.761791203,FALSE
1325090,Bradyrhizobium_guangdongense,0.000120774,33,NA,0.99898554,0.99898554,FALSE
1727,Corynebacterium_variabile,0.000348976,35,NA,0.995495495,0.995495495,FALSE
1536772,Paenibacillus_sp._FSL_R7-0273,2.10E-05,30,NA,0.999735029,0.999735029,FALSE
1868135,Enterobacter_sp._HK169,3.97E-06,9,NA,0.140540541,0.140540541,FALSE
1420917,Marinobacter_salarius,1.36E-05,27,NA,0.972291619,0.972291619,FALSE
36813,Mycolicibacterium_pulveris,0.000152592,34,NA,0.9997426,0.9997426,FALSE
2099387,Tolypothrix_sp._PCC_7910,3.79E-05,30,NA,0.999735029,0.999735029,FALSE
2153354,Klebsiella_huaxiensis,5.64E-06,19,NA,0.520849421,0.520849421,FALSE
1983117,Mycobacterium_virus_Cooper,1.41E-07,1,NA,NA,NA,FALSE
54571,Streptomyces_venezuelae,0.000375743,35,NA,0.995495495,0.995495495,FALSE
66425,Streptomyces_luteoverticillatus,6.09E-05,32,NA,0.997501703,0.997501703,FALSE
387092,Nitratiruptor_sp._SB155-2,1.52E-07,2,NA,0.603603604,0.603603604,FALSE
1678078,Mollivirus_sibericum,1.69E-06,5,NA,0.727761375,0.727761375,FALSE
1871025,Ndongobacter_massiliensis,4.68E-06,21,NA,0.986221516,0.986221516,FALSE
2170745,Auritidibacter_sp._NML130574,3.45E-05,32,NA,0.997501703,0.997501703,FALSE
2762729,Novosphingopyxis_sp._PB63,6.66E-05,33,NA,0.974002574,0.974002574,FALSE
1845000,Candidatus_Wolbachia_massiliensis,0.000103149,20,NA,0.981981982,0.981981982,FALSE
1318,Streptococcus_parasanguinis,0.000218479,34,NA,0.986743887,0.986743887,FALSE
747548,Cylindrospermopsis_curvispora,5.37E-06,17,NA,0.963320463,0.963320463,FALSE
1912897,Blautia_argi,3.46E-05,34,NA,0.838095238,0.838095238,FALSE
43675,Rothia_mucilaginosa,0.000802667,37,NA,0.5,0.5,FALSE
70346,Acinetobacter_variabilis,0.000150015,32,NA,0.997501703,0.997501703,FALSE
1134435,Thauera_humireducens,6.67E-05,33,NA,0.974002574,0.974002574,FALSE
316,Pseudomonas_stutzeri,0.002488069,37,NA,0.5,0.5,FALSE
1045317,Sphingomonas_lutea,9.84E-05,36,NA,0.945945946,0.945945946,FALSE
653931,Sphingomonas_alpina,0.000195077,36,NA,0.945945946,0.945945946,FALSE
1327635,Sphingomonas_sp._Cra20,0.000132877,36,NA,0.945945946,0.945945946,FALSE
66374,Streptomyces_nojiriensis,4.03E-05,32,NA,0.997501703,0.997501703,FALSE
33945,Enterococcus_avium,3.20E-05,33,NA,0.784798244,0.784798244,FALSE
2066049,Citrobacter_freundii_complex_sp._CFNIH2,1.83E-06,13,NA,0.277734878,0.277734878,FALSE
1933910,Bartonella_sp._A1379B,3.91E-07,1,NA,NA,NA,FALSE
1458492,Myroides_sp._ZB35,2.59E-06,9,NA,0.844992051,0.844992051,FALSE
2077149,Citrobacter_freundii_complex_sp._CFNIH9,1.01E-06,2,NA,0.108108108,0.108108108,FALSE
1118379,Mycolicibacter_minnesotensis,6.03E-05,35,NA,0.995495495,0.995495495,FALSE
59930,Cyanobium_gracile,1.65E-05,29,NA,0.999470058,0.999470058,FALSE
166935,Pseudoalteromonas_translucida,3.17E-05,22,NA,0.989666137,0.989666137,FALSE
36746,Pseudomonas_cichorii,3.83E-05,31,NA,0.680596563,0.680596563,FALSE
256618,Parvibaculum_lavamentivorans,7.59E-05,36,NA,0.945945946,0.945945946,FALSE
121428,Sphingobium_xenophagum,9.49E-08,2,NA,0.603603604,0.603603604,FALSE
2123,Mycoplasma_putrefaciens,2.27E-06,12,NA,0.904231963,0.904231963,FALSE
2565368,Pseudomonas_atacamensis,3.00E-05,26,NA,0.442879855,0.442879855,FALSE
672,Vibrio_vulnificus,1.97E-05,31,NA,0.995079113,0.995079113,FALSE
333931,Gammapapillomavirus_5,1.62E-06,2,NA,0.603603604,0.603603604,FALSE
1131703,Sphaerochaeta_globosa,8.06E-07,12,NA,0.904231963,0.904231963,FALSE
2057743,Actinomyces_wuliandei,1.82E-05,30,NA,0.991520933,0.991520933,FALSE
160386,Corynebacterium_casei,0.000209986,36,NA,0.945945946,0.945945946,FALSE
397260,Sphingomonas_sanxanigenens,0.000218802,36,NA,0.945945946,0.945945946,FALSE
2233998,Bacillus_sp._COPE52,1.59E-06,9,NA,0.844992051,0.844992051,FALSE
2107,Mycoplasma_pulmonis,6.78E-07,7,NA,0.792527822,0.792527822,FALSE
2162,Methanobacterium_formicicum,2.66E-06,15,NA,0.944621092,0.944621092,FALSE
1380685,Kroppenstedtia_pulmonis,7.36E-06,27,NA,0.998410175,0.998410175,FALSE
2293838,Thermaerobacter_sp._PB12/4term,1.55E-05,29,NA,0.999470058,0.999470058,FALSE
2559597,Candidatus_Nitrotoga_sp._AM1P,2.89E-06,20,NA,0.981981982,0.981981982,FALSE
1090615,Nakamurella_panacisegetis,6.32E-05,34,NA,0.986743887,0.986743887,FALSE
2785630,Serratia_sp._CMO1,3.18E-06,3,NA,0.161904762,0.161904762,FALSE
400092,Pontibacter_korlensis,6.40E-06,24,NA,0.994587024,0.994587024,FALSE
288004,Beggiatoa_leptomitoformis,2.88E-06,21,NA,0.883412825,0.883412825,FALSE
2057246,Acidipropionibacterium_virtanenii,4.44E-05,33,NA,0.99898554,0.99898554,FALSE
2058152,Klebsiella_grimontii,4.05E-05,23,NA,0.683783784,0.683783784,FALSE
359919,Spodoptera_litura_granulovirus,4.62E-08,1,NA,NA,NA,FALSE
1914160,Escherichia_virus_JS09,1.59E-07,1,NA,NA,NA,FALSE
1982107,Gordonia_virus_Demosthenes,2.43E-06,1,NA,NA,NA,FALSE
2683591,Rhodococcus_sp._21391,1.92E-05,20,NA,0.981981982,0.981981982,FALSE
663364,Halarcobacter_bivalviorum,2.35E-05,30,NA,0.999735029,0.999735029,FALSE
754423,Tenacibaculum_sp._SZ-18,5.92E-06,26,NA,0.962525551,0.962525551,FALSE
110319,Nocardioides_sp._CF8,0.000397286,36,NA,0.945945946,0.945945946,FALSE
148447,Paraburkholderia_phymatum,2.26E-05,31,NA,0.995079113,0.995079113,FALSE
261284,Cyanobium_sp._NS01,1.43E-05,30,NA,0.991520933,0.991520933,FALSE
2014534,Microbacterium_sp._PM5,0.000219167,36,NA,0.945945946,0.945945946,FALSE
1678028,Massilia_sp._NR_4-1,7.64E-05,35,NA,0.995495495,0.995495495,FALSE
465541,Streptomyces_sp._Mg1,3.98E-05,31,NA,0.995079113,0.995079113,FALSE
53558,Mycoplasma_edwardii,3.96E-07,6,NA,0.761791203,0.761791203,FALSE
2599296,Qingshengfaniella_alkalisoli,3.83E-05,33,NA,0.999992429,0.999992429,FALSE
152260,Chloroflexus_aggregans,3.34E-06,20,NA,0.981981982,0.981981982,FALSE
1936080,Winogradskyella_sp._J14-2,3.91E-06,22,NA,0.903550609,0.903550609,FALSE
575200,Corynebacterium_maris,8.80E-05,34,NA,0.986743887,0.986743887,FALSE
28112,Tannerella_forsythia,4.17E-05,31,NA,0.680596563,0.680596563,FALSE
2599595,Pseudomonas_eucalypticola,2.39E-05,32,NA,0.957528958,0.957528958,FALSE
204042,Dickeya_zeae,1.80E-05,29,NA,0.999470058,0.999470058,FALSE
28072,Nostoc_sp._PCC_7524,4.11E-05,30,NA,0.999735029,0.999735029,FALSE
67351,Streptomyces_californicus,0.000129654,27,NA,0.998410175,0.998410175,FALSE
77551,Wolbachia_endosymbiont_of_Onchocerca_volvulus,3.60E-06,5,NA,0.727761375,0.727761375,FALSE
356322,Heliorestis_convoluta,3.45E-06,21,NA,0.986221516,0.986221516,FALSE
181487,Schaalia_cardiffensis,2.17E-05,29,NA,0.999470058,0.999470058,FALSE
2029983,Chitinophaga_caeni,1.44E-05,29,NA,0.986645469,0.986645469,FALSE
2675789,Enterobacteriaceae_endosymbiont_of_Donacia_vulgaris,4.47E-06,6,NA,0.761791203,0.761791203,FALSE
645,Aeromonas_salmonicida,7.07E-05,34,NA,0.838095238,0.838095238,FALSE
693153,Vibrio_atlanticus,1.31E-06,12,NA,0.904231963,0.904231963,FALSE
37928,Arthrobacter_crystallopoietes,0.000117324,36,NA,0.945945946,0.945945946,FALSE
2594269,Chryseobacterium_sp._SNU_WT5,2.44E-05,31,NA,0.995079113,0.995079113,FALSE
233181,Candidatus_Kinetoplastibacterium_blastocrithidii,1.41E-07,1,NA,NA,NA,FALSE
321846,Pseudomonas_simiae,6.71E-05,31,NA,0.680596563,0.680596563,FALSE
2578107,Arthrobacter_sp._KBS0702,4.84E-05,36,NA,0.945945946,0.945945946,FALSE
55205,Caldicellulosiruptor_owensensis,8.13E-07,5,NA,0.727761375,0.727761375,FALSE
2814295,Shewanella_sp._FJAT-53726,1.97E-06,9,NA,0.844992051,0.844992051,FALSE
2814292,Shewanella_sp._FJAT-53720,3.54E-07,7,NA,0.792527822,0.792527822,FALSE
101534,Candidatus_Blochmannia_pennsylvanicus,2.78E-07,1,NA,NA,NA,FALSE
2744521,Mesorhizobium_sp._L-2-11,4.78E-05,32,NA,0.999962147,0.999962147,FALSE
1536648,Dehalogenimonas_sp._GP,2.52E-06,17,NA,0.963320463,0.963320463,FALSE
1096856,Pseudonocardia_sp._EC080619-01,7.10E-05,7,NA,0.792527822,0.792527822,FALSE
2697030,Aminipila_sp._CBA3637,3.72E-06,23,NA,0.992421834,0.992421834,FALSE
1261031,Nostoc_sp._'Peltigera_membranacea_cyanobiont'_N6,4.16E-05,30,NA,0.991520933,0.991520933,FALSE
2528019,Planctopirus_ephydatiae,2.89E-06,19,NA,0.976833977,0.976833977,FALSE
2709303,Massilia_sp._Se16.2.3,3.28E-05,10,NA,0.867136044,0.867136044,FALSE
2743575,Acinetobacter_sp._NEB_394,0.000162851,33,NA,0.974002574,0.974002574,FALSE
1909699,Desulfobulbus_oligotrophicus,2.52E-06,17,NA,0.77992278,0.77992278,FALSE
1882918,Pajaroellobacter_abortibovis,9.95E-07,4,NA,0.69021122,0.69021122,FALSE
869662,Synechococcus_phage_S-RIM2_R1_1999,9.76E-07,6,NA,0.761791203,0.761791203,FALSE
1588,Lentilactobacillus_hilgardii,2.98E-06,19,NA,0.836293436,0.836293436,FALSE
174633,Candidatus_Kuenenia_stuttgartiensis,1.08E-05,26,NA,0.997501703,0.997501703,FALSE
40215,Acinetobacter_junii,0.004340202,37,NA,0.5,0.5,FALSE
234831,Pseudoalteromonas_sp._SM9913,5.50E-06,13,NA,0.919554849,0.919554849,FALSE
1484116,Hymenobacter_sp._PAMC_26554,4.71E-05,31,NA,0.995079113,0.995079113,FALSE
2801335,Devosia_sp._G19,5.89E-05,33,NA,0.974002574,0.974002574,FALSE
640512,Burkholderia_sp._CCGE1003,1.72E-05,30,NA,0.991520933,0.991520933,FALSE
10390,Gallid_alphaherpesvirus_2,1.90E-06,9,NA,0.844992051,0.844992051,FALSE
35250,Gallid_alphaherpesvirus_3,2.62E-08,1,NA,NA,NA,FALSE
2675218,Corynebacterium_sp._2019,6.41E-05,33,NA,0.99898554,0.99898554,FALSE
367806,Blattabacterium_sp._(Blatta_orientalis),9.73E-07,5,NA,0.727761375,0.727761375,FALSE
114529,Haloferax_alexandrinus,6.02E-06,16,NA,0.954689984,0.954689984,FALSE
1881061,Stappia_sp._ES.058,3.95E-05,33,NA,0.99898554,0.99898554,FALSE
253239,Ethanoligenens_harbinense,1.35E-05,29,NA,0.986645469,0.986645469,FALSE
1422,Geobacillus_stearothermophilus,3.65E-05,27,NA,0.972291619,0.972291619,FALSE
1756149,Elizabethkingia_bruuniana,7.26E-06,20,NA,0.981981982,0.981981982,FALSE
76629,Mycoplasma_gallopavonis,5.02E-07,6,NA,0.761791203,0.761791203,FALSE
2698684,Sinimarinibacterium_sp._NLF-5-8,2.26E-05,31,NA,0.995079113,0.995079113,FALSE
212765,Mycolicibacterium_madagascariense,0.00019538,34,NA,0.9997426,0.9997426,FALSE
86660,Mycoplasma_dispar,2.90E-06,8,NA,0.820190779,0.820190779,FALSE
1218315,Brucella_inopinata,3.44E-06,11,NA,0.886819593,0.886819593,FALSE
